filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.13385v1_Organ-Aware Attention Improves CT Triage and Class.pdf,Organ-Aware Attention Improves CT Triage and Classification,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13392v1_Beyond Memorization Testing LLM Reasoning on Unsee.pdf,Beyond Memorization: Testing LLM Reasoning on Unseen Theory of,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13398v1_Can LLMs Compress and Decompress Evaluating Code U.pdf,Can LLMs Compress (and Decompress)?,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13400v1_Deep Image Prior with L0 Gradient Regularizer for .pdf,DEEP IMAGE PRIOR WITH L0 GRADIENT REGULARIZER FOR IMAGE SMOOTHING,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13401v1_Reasoning with Pixel-level Precision QVLM Architec.pdf,Reasoning with Pixel-level Precision: QVLM Architecture and SQuID Dataset,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13404v1_Local-to-Global Logical Explanations for Deep Visi.pdf,Local-to-Global Logical Explanations for Deep,REGEX_NER_PENDING,None,arXiv:2601.13404,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13406v1_Integrating Virtual Reality and Large Language Mod.pdf,Integrating Virtual Reality and Large Language Models for Team-,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13412v1_Using deep learning for predicting cleansing quali.pdf,Using deep learning for predicting cleansing,REGEX_NER_PENDING,None,arXiv:2601.13412,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13422v1_TrustEnergy A Unified Framework for Accurate and R.pdf,TrustEnergy: A Unified Framework for Accurate and Reliable,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13435v1_A Learnable Wavelet Transformer for Long-Short Equ.pdf,A Learnable Wavelet Transformer for Long-Short,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13437v1_MOSLD-Bench Multilingual Open-Set Learning and Dis.pdf,MOSLD-Bench: Multilingual Open-Set Learning and Discovery,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13443v1_Explicit Cognitive Allocation A Principle for Gove.pdf,Explicit Cognitive Allocation: A Principle for Governed and Auditable Inference in Large,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13458v1_Labels or Preferences Budget-Constrained Learning .pdf,Labels or Preferences? Budget-Constrained Learning with,REGEX_NER_PENDING,None,arXiv:2601.13458,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13462v1_SpatialBench-UC Uncertainty-Aware Evaluation of Sp.pdf,SpatialBench-UC: Uncertainty-Aware Evaluation of Spatial Prompt,REGEX_NER_PENDING,None,arXiv:2601.13462,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13464v1_Context and Transcripts Improve Detection of Deepf.pdf,Context and Transcripts Improve Detection of Deepfake Audios,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13465v1_Graph Neural Networks are Heuristics.pdf,Graph Neural Networks are Heuristics,REGEX_NER_PENDING,None,arXiv:2601.13465,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13474v1_Preconditioning Benefits of Spectral Orthogonaliza.pdf,Preconditioning Benefits of Spectral Orthogonalization in Muon,REGEX_NER_PENDING,None,arXiv:2601.13474,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13476v1_A Unified Variational Imputation Framework for Ele.pdf,A Unified Variational Imputation Framework for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13481v1_Towards Efficient and Robust Linguistic Emotion Di.pdf,"IEEE TRANSACTIONS ON AFFECTIVE COMPUTING 14(3), 2023 1731",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13487v1_The Hidden Toll of Social Media News Causal Effect.pdf,The Hidden Toll of Social Media News: Causal Effects on Psychosocial Wellbeing,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13508v1_CatMaster An Agentic Autonomous System for Computa.pdf,CatMaster: An Agentic Autonomous System for,REGEX_NER_PENDING,None,arXiv:2601.13508,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13515v1_Automatic Adjustment of HPA Parameters and Attack .pdf,Automatic Adjustment of HPA Parameters and Attack,REGEX_NER_PENDING,None,arXiv:2601.13515,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13518v1_AgenticRed Optimizing Agentic Systems for Automate.pdf,AGENTICRED: Optimizing Agentic Systems for Automated Red-teaming,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13528v1_Eliciting Harmful Capabilities by Fine-Tuning On S.pdf,ELICITINGHARMFULCAPABILITIES BYFINE-TUNING,REGEX_NER_PENDING,None,arXiv:2601.13528,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13533v1_Reasoning While Recommending Entropy-Guided Latent.pdf,Reasoning While Recommending: Entropy-Guided Latent,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13534v1_MN-TSGContinuous Time Series Generation with Irreg.pdf,MN-TSG: CONTINUOUSTIMESERIESGENERATION WITH,REGEX_NER_PENDING,None,arXiv:2601.13534,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13537v1_When Wording Steers the Evaluation Framing Bias in.pdf,When Wording Steers the Evaluation: Framing Bias in LLM judges,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13545v1_TruthTensor Evaluating LLMs Human Imitation throug.pdf,TRUTHTENSOR: EVALUATINGLLMSHUMANIMITATION THROUGH,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13546v1_ChatAD Reasoning-Enhanced Time-Series Anomaly Dete.pdf,ChatAD: Reasoning-Enhanced Time-Series Anomaly Detection with,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13547v1_HateXScore A Metric Suite for Evaluating Reasoning.pdf,HateXScore: A Metric Suite for Evaluating Reasoning Quality in,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13558v1_Leveraging ChatGPT and Other NLP Methods for Ident.pdf,Leveraging ChatGPT and Other NLP Methods for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13559v1_AgentGC Evolutionary Learning-based Lossless Compr.pdf,AgentGC: Evolutionary Learning-based Lossless Compression for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13562v1_Reasoning is a Modality.pdf,Reasoning is a Modality,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13563v1_ButterflyMoE Sub-Linear Ternary Experts via Struct.pdf,ButterflyMoE: Sub-Linear Ternary Experts via Structured Butterfly,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13564v1_Multi-objective fluorescent molecule design with a.pdf,Multi-objective fluorescent molecule design with a,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13566v1_Self-Improvement as Coherence Optimization A Theor.pdf,Self-Improvement as Coherence Optimization:,REGEX_NER_PENDING,None,arXiv:2601.13566,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13570v1_GeoDynamics A Geometric State-Space Neural Network.pdf,GeoDynamics: A Geometric State-Space Neural,REGEX_NER_PENDING,None,arXiv:2601.13570,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13580v1_Neural Organ Transplantation NOT Checkpoint-Based .pdf,NEURALORGANTRANSPLANTATION(NOT):,REGEX_NER_PENDING,None,arXiv:2601.13580,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13581v1_SCRIPTMIND Crime Script Inference and Cognitive Ev.pdf,SCRIPTMIND: Crime Script Inference and Cognitive Evaluation for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13588v1_TREX Tokenizer Regression for Optimal Data Mixture.pdf,TREX: Tokenizer Regression for Optimal Data Mixture,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13589v1_Motion-to-Response Content Generation via Multi-Ag.pdf,MOTION-TO-RESPONSECONTENTGENERATION VIA,REGEX_NER_PENDING,None,arXiv:2601.13589,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13590v1_Vulnerability of LLMs Belief Systems LLMs Belief R.pdf,Vulnerability of LLMs’ Belief Systems? LLMs Belief Resistance Check,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13591v1_DSAEval Evaluating Data Science Agents on a Wide R.pdf,DSAEval: Evaluating Data Science Agents on a Wide Range of Real-World,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13592v1_Machine learning based radiative parameterization .pdf,Machine learning based radiative parameterization scheme and its performance in,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13599v1_Diffusion In Diffusion Breaking the Autoregressive.pdf,Preprint. Under review.,REGEX_NER_PENDING,None,arXiv:2601.13599,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13600v1_Foundations of Global Consistency Checking with No.pdf,Foundations of Global Consistency Checking with Noisy LLM Oracles,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13614v1_CauScientist Teaching LLMs to Respect Data for Cau.pdf,CauScientist: Teaching LLMs to Respect Data for Causal Discovery,REGEX_NER_PENDING,None,arXiv:2601.13614,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13622v1_CARPE Context-Aware Image Representation Prioritiz.pdf,CONTEXT-AWAREIMAGEREPRESENTATIONPRIORITIZATION,REGEX_NER_PENDING,None,arXiv:2601.13622,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13632v1_Resilient Routing Risk-Aware Dynamic Routing in Sm.pdf,Resilient Routing: Risk-Aware Dynamic Routing in,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13645v1_Quadratic Upper Bound for Boosting Robustness.pdf,Quadratic Upper Bound for Boosting Robustness,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13647v1_Fusion Segment Transformer Bi-Directional Attentio.pdf,FUSION SEGMENT TRANSFORMER: BI-DIRECTIONAL A TTENTION GUIDED FUSION,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13649v1_Fairness or Fluency An Investigation into Language.pdf,Fairness or Fluency? An Investigation into Language Bias of Pairwise,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13655v1_Why Does the LLM Stop Computing An Empirical Study.pdf,Why Does the LLM Stop Computing: An Empirical Study of,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13657v1_Communication-Free Collective Navigation for a Swa.pdf,Communication-Free Collective Navigation for a Swarm of UA Vs,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13659v1_Temporal-Spatial Decouple before Act Disentangled .pdf,TEMPORAL-SPA TIAL DECOUPLE BEFORE ACT: DISENTANGLED REPRESENTA TION,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13671v1_The Orchestration of Multi-Agent Systems Architect.pdf,The Orchestration of Multi-Agent Systems:,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13684v1_HeteroCache A Dynamic Retrieval Approach to Hetero.pdf,HeteroCache: A Dynamic Retrieval Approach to Heterogeneous KV Cache,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13687v1_Understanding Mental States to Guide Social Influe.pdf,Understanding Mental States to Guide Social Influence in Multi-Person,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13693v1_End-to-End Reverse Screening Identifies Protein Ta.pdf,End-to-End Reverse Screening Identifies Protein,REGEX_NER_PENDING,None,arXiv:2601.13693,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13697v1_Uncertainty-Aware Gradient Signal-to-Noise Data Se.pdf,Uncertainty-Aware Gradient Signal-to-Noise Data Selection for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13698v1_Does Privacy Always Harm Fairness Data-Dependent T.pdf,Does Privacy Always Harm Fairness? Data-Dependent Trade-offs,REGEX_NER_PENDING,None,arXiv:2601.13698,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13704v1_Performance and Complexity Trade-off Optimization .pdf,"IEEE TRANSACTIONS ON AUDIO, SPEECH, AND LANGUAGE PROCESSING, VOL. XX, NO. X, AUGUST 20XX 1",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13707v1_Attention-space Contrastive Guidance for Efficient.pdf,Attention-space Contrastive Guidance,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13709v1_Hidden in Plain Text Measuring LLM Deception Quali.pdf,Hidden in Plain Text: Measuring LLM Deception,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13710v1_Who Should Have Surgery A Comparative Study of Gen.pdf,Who Should Have Surgery? A Comparative Study of GenAI vs,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13717v1_Simulated Ignorance Fails A Systematic Study of LL.pdf,Simulated Ignorance Fails: A Systematic Study of LLM Behaviors on Forecasting,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13719v1_Hierarchical Long Video Understanding with Audiovi.pdf,Hierarchical Long Video Understanding with Audiovisual Entity Cohesion and,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13722v1_OP-Bench Benchmarking Over-Personalization for Mem.pdf,OP-Bench: Benchmarking Over-Personalization for Memory-Augmented,REGEX_NER_PENDING,None,arXiv:2601.13722,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13734v1_Towards robust long-context understanding of large.pdf,TOW ARDS ROBUST LONG-CONTEXT UNDERSTANDING OF LARGE LANGUAGE MODEL,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13735v1_Reasoning or Fluency Dissecting Probabilistic Conf.pdf,Reasoning or Fluency? Dissecting Probabilistic Confidence in,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13749v1_Pro-AI Bias in Large Language Models.pdf,Pro-AI Bias in Large Language Models,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13752v1_Finding RELIEF Shaping Reasoning Behavior without .pdf,Finding RELIEF: Shaping Reasoning Behavior without Reasoning,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13761v1_DARC Decoupled Asymmetric Reasoning Curriculum for.pdf,DARC: Decoupled Asymmetric Reasoning Curriculum for LLM Evolution,REGEX_NER_PENDING,None,arXiv:2601.13761,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13768v1_vLinear A Powerful Linear Model for Multivariate T.pdf,vLinear: A Powerful Linear Model for Multivariate Time Series Forecasting,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13770v1_Look-Ahead-Bench a Standardized Benchmark of Look-.pdf,Look-Ahead-Bench: a Standardized Benchmark of Look-ahead Bias in,REGEX_NER_PENDING,None,arXiv:2601.13770,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13798v1_Insight Interpretable Semantic Hierarchies in Visi.pdf,INSIGHT: Interpretable Semantic Hierarchies in Vision-Language Encoders,REGEX_NER_PENDING,None,arXiv:2601.13798,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13809v1_DroneVLA VLA based Aerial Manipulation.pdf,DroneVLA: VLA based Aerial Manipulation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13846v1_Virtual Urbanism An AI-Driven Framework for Quanti.pdf,Virtual  Urbanism:  An  AI-Driven  Framework  for  Quantifying  Urban,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13864v1_HardSecBench Benchmarking the Security Awareness o.pdf,HardSecBench: Benchmarking the Security Awareness of LLMs for Hardware,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13880v1_LifeAgentBench A Multi-dimensional Benchmark and A.pdf,LifeAgentBench: A Multi-dimensional Benchmark and Agent for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13885v1_Confident Rankings with Fewer Items Adaptive LLM E.pdf,Confident Rankings with Fewer Items: Adaptive LLM Evaluation with,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13887v1_Human Simulation Computation A Human-Inspired Fram.pdf,Human Simulation Computation: A Human-Inspired,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13895v1_OmniOVCD Streamlining Open-Vocabulary Change Detec.pdf,OmniOVCD: Streamlining Open-Vocabulary Change Detection with SAM 3,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13897v1_TractRLFusion A GPT-Based Multi-Critic Policy Fusi.pdf,TRACTRLFUSION: A GPT-BASED MULTI-CRITIC POLICY FUSION FRAMEWORK FOR,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13904v1_PREFAB PREFerence-based Affective Modeling for Low.pdf,PREFAB: PREFerence-based Affective Modeling for Low-Budget,REGEX_NER_PENDING,10.1145/3675094.3678379,arXiv:2601.13904,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13920v1_Asymmetric regularization mechanism for GAN traini.pdf,Asymmetric regularization mechanism for GAN training with Variational,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13938v1_IF-GEO Conflict-Aware Instruction Fusion for Multi.pdf,IF-GEO: Conflict-Aware Instruction Fusion for Multi-Query Generative,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13942v1_Glance-or-Gaze Incentivizing LMMs to Adaptively Fo.pdf,Glance-or-Gaze: Incentivizing LMMs to Adaptively Focus Search via,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13948v1_Stream-Voice-Anon Enhancing Utility of Real-Time S.pdf,STREAM-VOICE-ANON: ENHANCING UTILITY OF REAL-TIME SPEAKER,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13964v1_RL-BioAug Label-Efficient Reinforcement Learning f.pdf,RL-BioAug: Label-Efficient Reinforcement Learning,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13969v1_Autonomous Knowledge Graph Exploration with Adapti.pdf,Autonomous Knowledge Graph Exploration,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13992v1_The Whole Is Greater Than the Sum of Its Parts A C.pdf,“The Whole Is Greater Than the Sum of Its Parts”:,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13994v1_torch-sla Differentiable Sparse Linear Algebra wit.pdf,torch-sla: Differentiable Sparse Linear Algebra with,REGEX_NER_PENDING,None,arXiv:2601.13994,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13999v1_DAME Duration-Aware Matryoshka Embedding for Durat.pdf,DAME: DURATION-A W ARE MATRYOSHKA EMBEDDING FOR DURATION-ROBUST,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.14012v1_MATE Matryoshka Audio-Text Embeddings for Open-Voc.pdf,MATE: MATRYOSHKA AUDIO–TEXT EMBEDDINGS FOR OPEN-VOCABULARY,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
